job_title,company_name,company_location,total_salary,City,State,link
Technical Consultant,Adobe,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=6069aaad26339150&bb=wapk03OySSEVRDGRKHVO6YuypZVhLdfy-kZmei9eKmyIL4M2sR3_EorkvaJVQQE2&xkcb=SoA_67M3G1Y21eRrxx0IbzkdCdPP&fccid=f89deb5a97c7738a&vjs=3
Software Engineer-II (Testing),Attentive,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=423a0a88e8a7139e&bb=GOJRFsAnz5F13LmjOHblIcD1oQh2mtKD7ueGbAdcdqRU3gLJGmqGINTkNVVRo7YW&xkcb=SoBT67M3G1Y21exrxx0KbzkdCdPP&fccid=7cc2a727f79e4d84&vjs=3
Field Assist - QA Automation Engineer,ConsultBae,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=4bf9027ffafd42b9&bb=GOJRFsAnz5HddSyAw_ykgWBpeLswWAV-Lv9f66IkJKhqLhxGoqrbeWT0d4v-ArNB&xkcb=SoB667M3G1Y21exrxx0IbzkdCdPP&fccid=01705babff3137ff&vjs=3
"Lead, Sales Performance",MongoDB,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=a36bf954e7a6e549&bb=siK2YLGnDPbdyjgoo20C3O4_Mbky96TzQbu7HagaigicqvxkJiMe9Q9z4EF-5IgR&xkcb=SoBA67M3G1Y21exrxx0ObzkdCdPP&fccid=5c80575a010bbc63&vjs=3
Linux Embedded Firmware Engineer,Reckon HR Consulting,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=2a8a88aa6b1f1d57&bb=siK2YLGnDPbfmHOC7tmkG80zv78-bKrxb-JbtHAQ7LKZNy-R_Cwq9wXXrmXl1T26&xkcb=SoB467M3G1Y21ZRrxx0JbzkdCdPP&fccid=ffe8257c367f16ab&vjs=3
Red Team Sr. Analyst,CODEC Networks,"Delhi, Delhi",Not Applicable,Delhi,Delhi,https://in.indeed.com/rc/clk?jk=4d02565f6ee56099&bb=JnxThjFLldsYztVLf4Fqlp1TXkyLguDGkrB4XNr3henXRFN_MAVwr2rzMhrzVGtA&xkcb=SoAU67M3G1Y21Zxrxx0LbzkdCdPP&fccid=e4615befce7944b8&vjs=3
Pyspark Developer,Persystent Consultancy Services,"Noida, Uttar Pradesh",1300000.0,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=7f8be1cd87fa74ee&bb=JnxThjFLldvPRJMP2JgdL8DlqEDS4Q-_zCYJqPNcdI4Vrz0LSWV6FppjYLPVRErR&xkcb=SoA967M3G1Y21Zxrxx0JbzkdCdPP&fccid=aad9a3fb8261aada&vjs=3
Technical Lead,Loopmethods,"New Delhi, Delhi",Not Applicable,New Delhi,Delhi,https://in.indeed.com/rc/clk?jk=725d9a41aed4c791&bb=JnxThjFLldu9yxS8cBFHRgkxZ0Aawu-ZVyNOl4rzO-XTr9-J3tSisiE8zu8kNgy2&xkcb=SoCz67M3G1Y21Zxrxx0ObzkdCdPP&fccid=91ffd7983268bf8e&vjs=3
Back-end developer,ASTERBYTE SOFTWARE SYSTEMS,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=ca6dce5263ffb8a5&bb=Bdgqq2UYJf_Su5yEifTWZ9T9c6I4Fg7eeagtDJ32cdzmN2dq2rCmSidxCDdI3ymK&xkcb=SoAu67M3G1Y21YRrxx0KbzkdCdPP&fccid=d1b9a2aa140f7904&vjs=3
SAP BTP Developer_Senior,EY,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=a255b82f758f7656&bb=C3Zm0WYqGX8KBgDQEHEBca2vjrLGO7XCtEaGCYjKdaMKS8aSKLYZT9bD9PZCmhclsLfxpsKB1JNPQ4avskd_h9ZZXlUCrzv7SE5ad7cemQE%3D&xkcb=SoDp67M3G1Y03mQsTJ0LbzkdCdPP&fccid=1544766d4c2915b0&vjs=3
"Software Engineer II, App Dev",Sumo Logic,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=5307667c63ed869a&bb=C3Zm0WYqGX8KBgDQEHEBcYYgLnFmGo7-xgxPbObwAJwTeaHnDaoy-7jt41HltIZmDPHjvlN6EyX86HeyDd7LYgOf4nfwc79cQ_voF-CqjU4%3D&xkcb=SoBd67M3G1Y03mQsTJ0KbzkdCdPP&fccid=cd16d7546cac8264&vjs=3
Technical Leader- Web (Full Stack) [MM1-SM1],vinove,"Noida, Uttar Pradesh",1750000.0,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=c44cb2d7ea0efcb9&bb=C3Zm0WYqGX8KBgDQEHEBcXE_4F9wu0awF1I0HSq96rILaV2JPXpG4F-vK48mYrqaDVfNWOp4_naqTbXdklfWCWXvhzcdMnIUXp06H5m-138%3D&xkcb=SoDA67M3G1Y03mQsTJ0JbzkdCdPP&fccid=7b3c779784e45fc1&vjs=3
Associate Solutions Architect,MongoDB,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=a1f72591bd92b1dc&bb=C3Zm0WYqGX8KBgDQEHEBccSBO8dKGTFZlshzsGHuLy6KZH_LAg76yP5sj7rH81_FMVrMVcgdH37F-05mDzDMTnVuhhtm3--1Xnw1s7OQTOc%3D&xkcb=SoB067M3G1Y03mQsTJ0IbzkdCdPP&fccid=5c80575a010bbc63&vjs=3
Power Automate (RPA) - Technology Services - TS/DEL/0076,BDO India,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=d05d1f6b20b2f439&bb=C3Zm0WYqGX8KBgDQEHEBcUqC2K3G7ddhrIccLq53vwCpqSGO5s8J_N4PgyES9-X14cJZy346L56Y6lUmRbloGeAojyyvijBLk0sbrY60aUQ%3D&xkcb=SoD667M3G1Y03mQsTJ0PbzkdCdPP&fccid=3639654bd4055c70&vjs=3
Data Engineer II - Report Activate (MicroStrategy),CloudAngles,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=06486daa63c060bb&bb=C3Zm0WYqGX8KBgDQEHEBcdA0iBYdZ4uSuKEt3FyrzyH_6pMGyPMSje4uUkU1Ic8BQCItwXSRNfq2ZvispZ-LbNDw4FRf4feR_mK2jEvAuxY%3D&xkcb=SoBO67M3G1Y03mQsTJ0ObzkdCdPP&fccid=d78f910d551e812e&vjs=3
Cloud Architect,Infosys,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=24ed511ebab3c2d5&bb=C3Zm0WYqGX8KBgDQEHEBcWR1k3YelBZuJYhGzSuxfYhFc8dGZU1rMId8yL6HBYlKZu7BgUkFyusMcL1CyCKobzri9OHH8--dJjXdfD1j5vo%3D&xkcb=SoDT67M3G1Y03mQsTJ0NbzkdCdPP&fccid=c67533a523c83a4c&vjs=3
Technical Specialist Data Management,Kyndryl,"Greater Noida, Uttar Pradesh",Not Applicable,Greater Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=49b6fa8b74cfc10c&bb=C3Zm0WYqGX8KBgDQEHEBcVclmVY1LcEB7hXXUJjaDS5rQxScH7-nC-4nS4twCUIP5-TKzGdPQbSpCwm-4Fao8czOP1Zn1yO3_8w1MLelY5c%3D&xkcb=SoBn67M3G1Y03mQsTJ0MbzkdCdPP&fccid=c7e21868d667ab79&vjs=3
Embedded Systems Firmware Developer,TerminalApps,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=fcf2512c57efa691&bb=C3Zm0WYqGX8KBgDQEHEBcf7MXfgVIfuJQfkywdBBSqr05bYK707rCHnx8jvjrkQV73wKlGrsKrwAktm8K3ud2zXKCNhtUtGyb5p0bqhc24c%3D&xkcb=SoCO67M3G1Y03mQsTJ0DbzkdCdPP&fccid=6818b77c169df6a7&vjs=3
Data Engineer,ADCI - Uttar Pradesh,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=64920420733c9437&bb=C3Zm0WYqGX8KBgDQEHEBcYH7TJ4sxB6GOGXHVq6fBqKwhrxf4AvpvX-PH2fF1I12sE-KnYcxfjQ-d_CXtqqYDMsj_Lcl4ps-8G3jBvRosvc%3D&xkcb=SoA667M3G1Y03mQsTJ0CbzkdCdPP&fccid=fe2d21eef233e94a&vjs=3
Software Development Engineer II,RateGain,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=8f18db1e31c2e699&bb=C3Zm0WYqGX8KBgDQEHEBcf7MXfgVIfuJAUzGioUl0J-7h1kJjgUoC2iZhC9F64kqcHtGPCOGbBA-fJMMOpBO1NmOWorto5d4U8rUaAQFiwU%3D&xkcb=SoCn67M3G1Y03mQsTJ0BbzkdCdPP&fccid=58e105d5309b3ec9&vjs=3
R&D Architect : Java,Sopra Steria,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=ac319e374383ee73&bb=C3Zm0WYqGX8KBgDQEHEBcS3JlQpoHIjaG7BF-lTZKruMd9dYkR5yKiOI5QoOA6vIREhg24LvrzeeWDf17b4YjRK63xuM9borwEYvHbRMCUY%3D&xkcb=SoAT67M3G1Y03mQsTJ0AbzkdCdPP&fccid=23286796315a6210&vjs=3
Senior Software Engineer - X Delivery,Boston Consulting Group,"New Delhi, Delhi",Not Applicable,New Delhi,Delhi,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ad1FFWZOsBBwBZDGouyCcICeLSd3pQct3wJ1q5dPO7JEeG17N7pTCbcGj9mSuLwW8AfcPvYvFFbwwC_En69esNSmxuhKtSPiez032RycfjEHoAFWL2APFsDZEYqAEjNcSWU018Z5EAb-J6J5cOSNueknvAsp8YI6-X8LsiDLEuaRZcjydqqclNfC1tGgM3TNomwUh_SA6bnMzz8-HRuUswUuQLMHmGDxpHSo4jBlLXnsvP_FMfiK0weAYthxgcMlEPCZ69nPPmiPJSFQ6HXDK8ZLnBJ-r8Iy3VhTInVLRc_J_n0J3XQJO7CgfWMo9A4B1wj94Cq5kdPlzygMHhSVmXQW1c6ZbidKSJJgtZTNzv0jHtNHywgLO74Z2BKWKq2eOGpcKBXYsH4WQFQnYMR52XpVB0ZwsUXDiiO8TLqK2q2JBrfLO22DJlkeW2lEIYMoL9SusvaqzUEuhISkJw5SdSzo2nYn45eKLedtPHr3-Qjq5MEL3CAv3wCFoVlAFicdYmjei7TkOhfapYTwXSfMyMLM9zRKXhWsT3UDdOybhRJPvzzc6McBzCa3ZryXEekJYS-4RmeZRA6UZh6uCM8MWzdfmnn1lDZEQwc2pEAJDM1uc4VrkhLSJOg-h7vIGUgSGMuw9BFUMwVo91YyQEBjpya_pusutpq99vM4qE-LnUnhfgmiLeWPE4b7Z3psrPaHt2ySyS_6CUSjNFxHJHw60VHHiF-zmfIJkgfQbAH3z0J8ZFr4tpsNdbNe7b9IGPdmeAljpbEc_Pf9BGRNCqQm2K6aHJTty3CAQatb2mJdviT_udy2ww_3YHrOXlIXAJGTmVut8zqmwpOUdHk7bWO8wF380cfanrlsJtuVLILewEjxyb5yD0UQNUIVzd4V_OxHtW8yXbJCQQa81Fp6szgSKN8DjQIAM90i97WsZ9jIgfH8rcYVvyM8o9LUgkX2IncKlb2ZvWYhEWpDAj6qajvg6o_7YyZE_HIjCMzdUsCvkKcEX-XECledr7-6uq5zyR6LiP7ScAWxUgauvLx_PSNU6x4pSLhNM61voy6Ms54fxz5fq1na57p_t7-ZCICm3ssSrszaUbSpvTrr5zAS9Z7LnicJz9-fJOHCFwGofokh103Tfeuc80Is5ay8KTgGlTt2_NdAZYep0Gov76uobMHV4QIAQIun8xNb_89wh5H7dR3nhCHllVo6X1ThY-2ayIG-JYuz_iiLcCW9Xiy8eAIkxa_NqgMjaU1PCJxG3-e2ULoUOI-ugVmqcE&xkcb=SoBp6_M3G1Y03mQsTJ0HbzkdCdPP&p=12&fvj=0&vjs=3
PHP Developer Experience: 6 - 10 Years,Lepide,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=ef99300e61a4b33c&bb=C3Zm0WYqGX8KBgDQEHEBcdW3An5hbk8qBShvblLyQszL1qYY0mmhbi2L8us3knBLUCTZhoPwbOSHNAUYPpRyE7z2_uMd1_vw7upt3r0Rp9Q%3D&xkcb=SoAp67M3G1Y03mQsTJ0GbzkdCdPP&fccid=f05615d07b38bb10&vjs=3
Software Engineer/ Full Stack Developer,Anteelo Design,"New Delhi, Delhi",Not Applicable,New Delhi,Delhi,https://in.indeed.com/rc/clk?jk=28b20f62e2b29bae&bb=C3Zm0WYqGX8KBgDQEHEBcYeVgZTugNE8Byg29JixcAGVX__W20yU4c_skKjnuJPrKUCOuFiEpZ7IVobhDVkun_z47b6l9djLhRuMGuSgQiw%3D&xkcb=SoC067M3G1Y03mQsTJ0FbzkdCdPP&fccid=beb1c178708a3ae6&vjs=3
"ETL Developer 6-9 years(Scala, AWS, Apache Spark)",Jobs for Humanity,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=7af563d676d5519e&bb=JbRQGiK6A_tCXoX-3xwdZyrFCZ2CfZOgyr00lvwXBsEuLHAFUY9vgts8vN8d4Ns_BZGbafLQWbGe679mUCsxsVHHqbqgmDjwf_dikn691S0%3D&xkcb=SoCg67M3G1YzEyQsTJ0LbzkdCdPP&fccid=cb6a64d99465ef02&vjs=3
"Sr. Full Stack Engineer (Node, React & Postgres)",Blue Sky Analytics,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=28e33b6e6effc294&bb=JbRQGiK6A_tCXoX-3xwdZ9bePgX6dxFmmM8bK52bK_UCSkct60gk71Cmja0aYorgYKn3R6iBThS5f_YSozqpY4MzlvcxamaT8yPErmY1jrQ%3D&xkcb=SoAU67M3G1YzEyQsTJ0KbzkdCdPP&fccid=4210f48b663defe2&vjs=3
Lead Product Engineer - PDK QA/development (Cadence Virtuoso),Cadence Design Systems,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=052fc76b5e9be17e&bb=JbRQGiK6A_tCXoX-3xwdZ7_8IC5vxVBYB9Z0CV6Gkk8elNbRUhgBoNQuax89m1bUQKHK5hT5R-Z8jXP5D-nHSm9pMUtlNa0tm6JvyfAKVGw%3D&xkcb=SoCJ67M3G1YzEyQsTJ0JbzkdCdPP&fccid=391006290e845887&vjs=3
Senior Backend Developer (NodeJs) _Noida Full-Time,HyreFox Consultants,"Noida, Uttar Pradesh",1500000.0,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=74f4b95094232895&bb=JbRQGiK6A_tCXoX-3xwdZxnj6UlxquG93B3-Lr2bLwJTlQJqARbpi_IM1lls93Y_e-Fu9h-rlpbpUcm8952AZixl1Bax3FOrkbJBa-oHIMY%3D&xkcb=SoA967M3G1YzEyQsTJ0IbzkdCdPP&fccid=44214466d79246f8&vjs=3
Lead Data Engineer (DPE),CloudAngles,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=ccc02b85c4c774b2&bb=JbRQGiK6A_tCXoX-3xwdZyL2UZyy6tNC7Fjjf6je-e6RsvspUHrcIqGFHJ-0-vdtvIsJZC0e_B5fFzVEj8kfHxD4fQwLdLiJvNXMA_3ZET4%3D&xkcb=SoCz67M3G1YzEyQsTJ0PbzkdCdPP&fccid=d78f910d551e812e&vjs=3
Firmware Developer,Light Tree Ventures,"New Delhi, Delhi",Not Applicable,New Delhi,Delhi,https://in.indeed.com/rc/clk?jk=93b56c3d7d8e4dac&bb=JbRQGiK6A_tCXoX-3xwdZ3cMqh1dVJ91TLjqOED5idFYcVFz0cRx4vKHX9qoGelL-AXA8QIzZWMS71N-P02c3OBdpsOKmcWaJvJM06kI9xU%3D&xkcb=SoAH67M3G1YzEyQsTJ0ObzkdCdPP&fccid=4fc625fb6b623137&vjs=3
Senior Technical Lead,Thales,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=3e53bbcc2be8543d&bb=JbRQGiK6A_tCXoX-3xwdZ0n9gHKLuVl_PSkB88--jiCb_a2yAAuuxSjzFQRFcxh5EETm85pPy6xDbBSZTuRuTXkcFtYQApO1u-Ttot7CTcs%3D&xkcb=SoCa67M3G1YzEyQsTJ0NbzkdCdPP&fccid=b920aab5fd60595d&vjs=3
DBA Specialist,Hapana,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=4309f6d2b0fb9930&bb=JbRQGiK6A_tCXoX-3xwdZ7oqpmu6LRG9vLs2HG5sRsqRgFZHPqWsx1qt8kinxWikgRh05t9VoKLfcaFLyb3LM6705CS0Yw5tp5X0-FyPgqo%3D&xkcb=SoAu67M3G1YzEyQsTJ0MbzkdCdPP&fccid=717b10672b1ce072&vjs=3
Performance Test Engineer,SpeckyFox,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=e60e87ef02c6b7fb&bb=JbRQGiK6A_tCXoX-3xwdZ8BqZz2i56hQAE9M-xkTjpyGNe6p_84sH1fLsLfH9kvaEZMuCNOzGCVqyl2VsGh1bY7_T-Ze-mJNmbe9XTWiDwA%3D&xkcb=SoDH67M3G1YzEyQsTJ0DbzkdCdPP&fccid=d0c50c6b4fc51d90&vjs=3
Senior Devops Cloud Engineer,Oracle,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=60110f02ebb75c1f&bb=JbRQGiK6A_tCXoX-3xwdZ-G3GmbkpFAIweoBlO0fm85oUKJHB2EQfnvwr4WBsUrBeYu-ZUZexOnjTnSDS3kvJ1BZwXB8wl210TjTMlNKHGA%3D&xkcb=SoBz67M3G1YzEyQsTJ0CbzkdCdPP&fccid=cd22d01053af7669&vjs=3
Technical Lead,Brambles Group,"Delhi, Delhi",Not Applicable,Delhi,Delhi,https://in.indeed.com/rc/clk?jk=fa77de0e2d0e0dd2&bb=JbRQGiK6A_tCXoX-3xwdZ9J-6RL9Z3hWzRW6Ap6t9axi-dIh5eKbOV0_eJ6PIzXUvGCVLi4z176MwSH-0dVXPTh5E2dv4EXoTGnl0NWolOA%3D&xkcb=SoDu67M3G1YzEyQsTJ0BbzkdCdPP&fccid=2cec2a0193a3674a&vjs=3
[Caseware] Lead Developer (GenAI) | Experience 6-8 Years IRC207952,GlobalLogic,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=5f6dd1ecd3754a07&bb=JbRQGiK6A_tCXoX-3xwdZ4tvYW9B9Le7LATTkfQ0HbFZMQnBQYDveHc4kTcoFJXGUOEdKFIxrs9VmiJwq5X7s71ruxtfh4e_Lx43nZDCxeo%3D&xkcb=SoBa67M3G1YzEyQsTJ0AbzkdCdPP&fccid=2fc4897d673d53b9&vjs=3
.NET Full Stack Developer - Noida/Bangalore/Hybrid,Techneplus,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=9b51f4575eae2ccd&bb=JbRQGiK6A_tCXoX-3xwdZxqEtUOnQzBx6SDHFORL6Y9HlkvkO4bg0ACI-esE6kQEc_3tjFmJ3mKe0cxm276SDLOvffoZnVrHxp2M5eiPEkU%3D&xkcb=SoDU67M3G1YzEyQsTJ0HbzkdCdPP&fccid=ca2dc242f58e938e&vjs=3
Senior Full Stack Developer,Crownstack Technologies,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=0ab75547a0b63c08&bb=JbRQGiK6A_tCXoX-3xwdZ7oqpmu6LRG9g1hbawvfl1UEkBk1SPHgmSLbr3dKA3BfWKZGP3oQHQxCLZKOvhyrF6YWW2gy4SsVR9xQQoQf9ps%3D&xkcb=SoBg67M3G1YzEyQsTJ0GbzkdCdPP&fccid=f3ead9608e5eae39&vjs=3
Lead Backend Developer,AeroQube,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=0d2c0f8b02d7c3b4&bb=JbRQGiK6A_tCXoX-3xwdZ4tLQ6H-3qg9QruzX15bOzOmSWY_oGGQqX4tFZH2_5uNBWTctr-6SSV1qYUsfuMp5lm2b7ut3TubR958A6dOxnM%3D&xkcb=SoD967M3G1YzEyQsTJ0FbzkdCdPP&fccid=3d7bfb06406cb273&vjs=3
Senior Python Developer (4+ years),Coredge,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=f010cee2a7d86cbb&bb=B6JtIKwjp0fA1RtVl5cqSnHHOdIDgKW4yNYo9Pvm877Yvgys-AE4_fMjocXAfW-w&xkcb=SoBr67M3G1YxGLR_oB0KbzkdCdPP&fccid=a1311e446238f012&vjs=3
"Senior Principal Consultant / Solutions Architect - AWS, Python, Flask applications",Genpact,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=9382301e671e053f&bb=s4682TdWDFw9q7fVJRqLI-sSn2Ilga-5dxzHyuqdSFIWqP_DhOf3xQAA7DAu2j81&xkcb=SoCz67M3G1YxGLx_oB0JbzkdCdPP&fccid=afe30394bfba1470&vjs=3
Site Reliability Engineer(5+ years),Coredge,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=34f9467c897cbb8b&bb=s4682TdWDFw9stYIukScrrTdFD814YKZYGN0sS5-R_vJBz3QCRNY1EeVz54xG5uP&xkcb=SoCJ67M3G1YxGLx_oB0PbzkdCdPP&fccid=a1311e446238f012&vjs=3
IT-Sr Systems Engineer,Cadence Design Systems,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=47f29f2c8fc58da1&bb=w_1RtHUg2zuKew9xSC-ks3ToMm4V9Ly6GzL-npSOfsH43G1C1zhXNRGl7Sg5tt30&xkcb=SoAU67M3G1YxGKR_oB0LbzkdCdPP&fccid=391006290e845887&vjs=3
Software Engineer - Core Infrastructure,Eightfold.AI,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=7fa810696250e3f3&bb=w_1RtHUg2ztSPXICjpSH-PREEgRfo7V2zqk2dBq6Bjl756GqwrUhT0CfSGButAWV&xkcb=SoA967M3G1YxGKR_oB0JbzkdCdPP&fccid=181504b42c0a09a7&vjs=3
Senior Software Quality Assurance (QA) Engineer - Product Engineering India,Qoala,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=50b2ffb96440cf78&bb=w_1RtHUg2zs2dOiufoW4XXZTvAnw69p6787WHQxmM7B9eVYUWsVwB3pwVGznYeSy&xkcb=SoAH67M3G1YxGKR_oB0PbzkdCdPP&fccid=683640094f58cfae&vjs=3
Principal Software Engineering Manager,Microsoft,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=2674ce93c8510696&bb=gssF4bsnZO7tuEGqikeKMEtaJVfu-Up8mnih8xnPgrjHn866YSlUJG2GMl8BU0mn&xkcb=SoDl67M3G1YxGKx_oB0KbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3
Full Stack Developer,SLA Consultants India,"Delhi, Delhi",Not Applicable,Delhi,Delhi,https://in.indeed.com/rc/clk?jk=03c7b68cc05cab42&bb=gssF4bsnZO40p_K1RS1nZScKHmpex7af6kttQRR_eIhBjhgvg3QUq11zNhv4_OBU&xkcb=SoDM67M3G1YxGKx_oB0IbzkdCdPP&fccid=96fa85f22fbfa49e&vjs=3
Lead Developer,Onsumaye,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=f6f67ada641ad583&bb=BBBYr9mT1epdkg8jcNAQDK947GCXnZy_xhAuF9JKlWM-Ec2f56jgAJMI7qDx9zuo&xkcb=SoBD67M3G1YxH1R_oB0KbzkdCdPP&fccid=b03020b272f069d6&vjs=3
Tableau developer,Ace Technologies,"Delhi, Delhi",Not Applicable,Delhi,Delhi,https://in.indeed.com/rc/clk?jk=152eca095afb7a70&bb=BBBYr9mT1erTBbBpHJCZ4JqKjcNx4oi6r4-gXcdc_e-QbvDBFjmQKvmrkBOzTbQI&xkcb=SoB567M3G1YxH1R_oB0MbzkdCdPP&fccid=b7287cc45de81a80&vjs=3
Lead Consultant - Dot Net Full Stack AWS,Genpact,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=6c42e3153d8718c2&bb=ITlTWGpJGcmjjeaIMaTL-j9YxLaKv9dplfxFZq4L8tHJJgITLWFOYW0NOo8wKhbA&xkcb=SoAG67M3G1YxH1x_oB0KbzkdCdPP&fccid=afe30394bfba1470&vjs=3
"Sr Manager, Data Engineering",Hashicorp,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=9876cd6133d01d97&bb=ITlTWGpJGclbykWuXmjNKJBu7ElUt2_YN3mB45Rm_iqgLTUYcW96vRehoQCDt8gn&xkcb=SoAv67M3G1YxH1x_oB0IbzkdCdPP&fccid=044076f542c2a482&vjs=3
"Field Engineer - India, OpenStack and Kubernetes Infra",Canonical,"Delhi, Delhi",Not Applicable,Delhi,Delhi,https://in.indeed.com/rc/clk?jk=51dfc3b62b729c17&bb=8PlJEkqCEqhRVvVbLvlWA14N_7aUt00z1UOs4AvE4Jm99Kzm8taVynAiT8gJdlZT&xkcb=SoAv67M3G1YxH0R_oB0PbzkdCdPP&fccid=3911cf63fc0692f4&vjs=3
Lead Associate,"R1 RCM, Inc.","Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=a6deacbbb85c2b10&bb=8PlJEkqCEqi-VR2fW2-LT48L5KELrVkzJccLfFA7PFaGhplaaW_wVAkdeCWsHDh9&xkcb=SoBb67M3G1YxH0R_oB0DbzkdCdPP&fccid=942d7466867b4590&vjs=3
"Field Engineer - India, OpenStack and Kubernetes Infra",Canonical,"Delhi, Delhi",Not Applicable,Delhi,Delhi,https://in.indeed.com/rc/clk?jk=51dfc3b62b729c17&bb=dMD1kWnA16mpC5Ksa_DokS4t7KIZXfgxvFhxo41ZtMoBPkMNwpFFpfwj5MgWLj21&xkcb=SoC567M3G1ZPe4xrwx0LbzkdCdPP&fccid=3911cf63fc0692f4&vjs=3
Senior SAP Developer,Flintex Consulting Pte Ltd,"Noida, Uttar Pradesh",2450000.0,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=65df97e1a18edc2f&bb=tmXorUP7b37_Q7S5sWnBJ_kZVc0Ns7GsrULXUelT6o3NFKw0frZ8R5AnWupNmE-a&xkcb=SoDg67M3G1ZPe7Rrwx0LbzkdCdPP&fccid=f89f84387a059028&vjs=3
